loan_amnt,int_rate,installment,term_months,annual_inc,dti,emp_length_num,delinq_2yrs,open_acc,revol_util,revol_bal,pub_rec,inq_last_6mths,total_acc,income_to_loan,dti_risk_flag,rate_grade_spread,has_delinquency,loan_to_income_pct,has_pub_rec,high_revol_util,grade,purpose,home_ownership,verification_status,TARGET,risk_score,risk_tier
10000,14.99,237.85,60.0,40000.0,19.89,10.0,2.0,15.0,31.0,4486,1.0,3.0,32.0,4.0,0,0.9654977181747508,1,25.0,1,0,2,2,5,1,0,0.7394103,Critical
20000,19.53,738.5,36.0,35000.0,28.64,3.0,1.0,6.0,63.5,4064,0.0,0.0,15.0,1.75,0,1.8121532712326598,1,57.14,0,0,3,2,1,1,1,0.7385865,Critical
15000,17.99,380.82,60.0,61000.0,14.52,6.0,0.0,8.0,71.5,12868,0.0,0.0,22.0,4.066666666666666,0,0.2721532712326571,0,24.59,0,0,3,2,5,0,1,0.68994015,Critical
14450,18.99,374.77,60.0,75000.0,14.42,2.0,9.0,15.0,87.9,5625,0.0,1.0,46.0,5.190311418685121,0,1.272153271232657,1,19.27,0,1,3,4,1,0,0,0.6687703,Critical
9525,14.65,328.56,36.0,50000.0,27.2,1.0,0.0,6.0,95.6,11954,0.0,0.0,27.0,5.2493438320209975,0,0.625497718174751,0,19.05,0,1,2,2,1,0,0,0.45128024,High
25000,11.53,824.76,36.0,100000.0,20.51,10.0,0.0,12.0,67.8,30866,0.0,0.0,32.0,4.0,0,0.8418212682015209,0,25.0,0,0,1,2,1,2,0,0.2800379,Medium
3600,13.33,121.88,36.0,35000.0,19.44,7.0,0.0,10.0,60.8,12825,0.0,2.0,14.0,9.722222222222221,0,-0.6945022818252493,0,10.29,0,0,2,2,5,0,1,0.55804724,Critical
21000,9.67,674.37,36.0,120000.0,23.38,5.0,0.0,15.0,46.1,27876,0.0,0.0,33.0,5.714285714285714,0,-1.0181787317984785,0,17.5,0,0,1,2,1,1,0,0.254322,Medium
6400,13.65,217.66,36.0,120000.0,14.7,4.0,0.0,15.0,98.1,10796,0.0,0.0,32.0,18.75,0,-0.37450228182524903,0,5.33,0,1,2,2,1,1,0,0.37359825,High
8000,9.99,258.1,36.0,42000.0,21.97,10.0,0.0,17.0,5.1,1363,0.0,1.0,46.0,5.25,0,-0.6981787317984782,0,19.05,0,0,1,6,4,0,0,0.31036785,High
15000,12.29,335.87,60.0,39000.0,4.71,5.0,1.0,5.0,39.4,4372,0.0,0.0,8.0,2.6,0,-1.7345022818252502,1,38.46,0,0,2,1,5,1,1,0.69296545,Critical
35000,9.17,1115.77,36.0,114000.0,24.93,4.0,0.0,18.0,9.3,2880,0.0,0.0,60.0,3.257142857142857,0,-1.5181787317984785,0,30.7,0,0,1,4,1,2,0,0.32725778,High
7750,14.65,267.33,36.0,20000.0,13.98,2.0,0.0,7.0,70.0,9314,0.0,0.0,7.0,2.5806451612903225,0,0.625497718174751,0,38.75,0,0,2,2,5,1,0,0.56121224,Critical
5600,19.52,206.75,36.0,31000.0,10.18,7.0,0.0,6.0,84.5,3128,0.0,0.0,7.0,5.535714285714286,0,-1.6096796556987805,0,18.06,0,1,4,2,4,0,0,0.5017365,Critical
8000,8.9,254.03,36.0,52000.0,17.06,1.0,0.0,8.0,83.7,12474,0.0,0.0,15.0,6.5,0,1.7742229318667997,0,15.38,0,1,0,2,5,1,0,0.27230743,Medium
8000,9.17,255.04,36.0,93000.0,14.72,8.0,0.0,7.0,36.8,6300,0.0,0.0,17.0,11.625,0,-1.5181787317984785,0,8.6,0,0,1,4,1,1,1,0.20394094,Medium
11200,10.49,363.98,36.0,40000.0,29.61,1.0,0.0,22.0,20.3,10117,0.0,2.0,41.0,3.5714285714285716,0,-0.19817873179847822,0,28.0,0,0,1,2,5,2,0,0.4855594,High
12000,10.99,392.81,36.0,72000.0,23.03,7.0,0.0,16.0,63.3,10251,0.0,2.0,21.0,6.0,0,0.3018212682015218,0,16.67,0,0,1,1,5,0,1,0.4906858,High
35000,23.13,989.29,60.0,173400.0,31.18,9.0,0.0,33.0,76.3,36553,0.0,2.0,70.0,4.954285714285715,1,-1.7757602465331281,0,20.18,0,0,5,2,1,2,0,0.7535263,Critical
6000,12.99,202.14,36.0,45500.0,13.77,10.0,0.0,13.0,75.0,3973,0.0,1.0,17.0,7.583333333333333,0,-1.0345022818252492,0,13.19,0,0,2,2,5,0,1,0.48194674,High
20000,5.32,602.3,36.0,165000.0,4.78,1.0,0.0,11.0,0.6,455,0.0,0.0,57.0,8.25,0,-1.8057770681332004,0,12.12,0,0,0,4,1,0,0,0.07435254,Low
19000,13.11,433.38,60.0,120000.0,14.58,10.0,0.0,13.0,66.3,8814,0.0,3.0,38.0,6.315789473684211,0,2.421821268201521,0,15.83,0,0,1,2,1,2,0,0.37180454,High
5000,16.99,178.24,36.0,27080.0,39.14,3.0,2.0,21.0,73.0,3794,0.0,1.0,45.0,5.416,1,-0.7278467287673429,1,18.46,0,0,3,4,1,2,1,0.6231783,Critical
12000,18.2,306.03,60.0,65000.0,25.04,1.0,0.0,28.0,63.6,13875,0.0,2.0,59.0,5.416666666666667,0,-2.9296796556987807,0,18.46,0,0,4,2,1,1,0,0.7449452,Critical
11400,15.99,400.74,36.0,50000.0,23.21,4.0,0.0,15.0,45.8,6684,0.0,2.0,20.0,4.385964912280702,0,1.9654977181747508,0,22.8,0,0,2,2,1,2,0,0.6151648,Critical
20000,6.03,608.72,36.0,330000.0,10.84,5.0,0.0,27.0,27.9,34351,0.0,1.0,58.0,16.5,0,-1.0957770681332004,0,6.06,0,0,0,2,1,2,0,0.09157782,Low
9600,14.99,332.75,36.0,43736.27,19.1,8.0,0.0,8.0,65.4,7843,0.0,0.0,24.0,4.555861458333333,0,0.9654977181747508,0,21.95,0,0,2,2,5,0,0,0.4909331,High
18000,17.86,455.72,60.0,100000.0,23.12,6.0,0.0,9.0,68.6,4938,1.0,1.0,20.0,5.555555555555555,0,0.14215327123265808,0,18.0,1,0,3,9,5,2,0,0.78701407,Critical
7500,6.49,229.84,36.0,125000.0,15.27,10.0,0.0,11.0,10.6,3234,0.0,1.0,33.0,16.666666666666668,0,-0.6357770681332005,0,6.0,0,0,0,2,1,1,0,0.10030517,Low
6000,7.99,188.0,36.0,55411.56,19.43,1.0,0.0,28.0,22.8,7639,0.0,0.0,46.0,9.23526,0,0.8642229318667995,0,10.83,0,0,0,7,5,1,0,0.3377524,High
25000,20.2,665.14,60.0,79000.0,19.0,1.0,1.0,16.0,79.6,19274,0.0,0.0,28.0,3.16,0,2.482153271232658,1,31.65,0,0,3,1,5,2,0,0.7024744,Critical
10075,28.34,315.77,60.0,42000.0,16.66,10.0,0.0,8.0,74.9,6440,1.0,1.0,28.0,4.168734491315137,0,0.7655908945856851,0,23.99,1,0,6,2,1,2,1,0.7520913,Critical
6000,8.99,190.78,36.0,35000.0,14.08,3.0,0.0,7.0,7.9,1918,1.0,0.0,10.0,5.833333333333333,0,-1.6981787317984782,0,17.14,1,0,1,2,5,0,0,0.3052443,High
13775,18.25,499.73,36.0,67700.0,29.66,10.0,0.0,7.0,65.0,4518,0.0,1.0,15.0,4.91470054446461,0,0.5321532712326587,0,20.35,0,0,3,11,1,2,0,0.636029,Critical
9000,21.49,341.35,36.0,30000.0,12.16,2.0,0.0,11.0,78.8,11822,0.0,1.0,17.0,3.3333333333333335,0,3.772153271232657,0,30.0,0,0,3,2,5,2,1,0.73490024,Critical
11575,23.4,450.49,36.0,58183.0,28.44,10.0,0.0,15.0,64.1,27866,0.0,0.0,45.0,5.026609071274298,0,2.2703203443012185,0,19.89,0,0,4,2,1,2,0,0.6209944,Critical
4400,15.61,153.85,36.0,39416.0,3.56,2.0,0.0,8.0,39.3,3653,1.0,0.0,24.0,8.958181818181819,0,-2.107846728767342,0,11.16,1,0,3,5,1,2,1,0.35468158,High
35000,26.06,1049.17,60.0,120000.0,20.56,1.0,0.0,6.0,33.8,4905,0.0,1.0,15.0,3.4285714285714284,0,-1.514409105414316,0,29.17,0,0,6,11,5,2,0,0.8268853,Critical
10000,12.69,225.95,60.0,85000.0,18.06,10.0,0.0,13.0,66.6,25836,0.0,1.0,18.0,8.5,0,-1.3345022818252499,0,11.76,0,0,2,1,1,0,0,0.56035435,Critical
21000,25.57,623.42,60.0,120000.0,18.87,10.0,1.0,17.0,58.8,10929,0.0,3.0,38.0,5.714285714285714,0,0.6642397534668731,1,17.5,0,0,5,4,1,1,0,0.7196066,Critical
28000,13.66,646.59,60.0,160000.0,18.64,1.0,0.0,12.0,74.0,35504,0.0,1.0,25.0,5.714285714285714,0,-0.36450228182524924,0,17.5,0,0,2,1,1,1,0,0.553214,Critical
2775,19.47,102.39,36.0,45000.0,5.41,6.0,1.0,4.0,30.9,587,0.0,0.0,6.0,16.216216216216218,0,1.7521532712326575,1,6.17,0,0,3,2,1,0,0,0.48287284,High
35000,14.65,826.24,60.0,125000.0,16.68,3.0,0.0,27.0,56.3,29477,0.0,1.0,48.0,3.5714285714285716,0,0.625497718174751,0,28.0,0,0,2,1,1,1,1,0.5578051,Critical
23000,8.18,722.65,36.0,130000.0,7.3,9.0,0.0,9.0,30.9,33324,0.0,0.0,17.0,5.6521739130434785,0,-2.5081787317984787,0,17.69,0,0,1,2,1,1,0,0.16477689,Medium
40000,13.67,1360.71,36.0,100000.0,13.4,8.0,1.0,12.0,83.4,24363,0.0,0.0,22.0,2.5,0,-0.35450228182524945,1,40.0,0,1,2,2,1,2,0,0.5093981,Critical
15000,13.56,345.62,60.0,115000.0,0.52,10.0,0.0,6.0,6.4,725,1.0,1.0,19.0,7.666666666666667,0,-0.4645022818252489,0,13.04,1,0,2,0,1,1,0,0.3650063,High
5000,9.17,159.4,36.0,21000.0,29.29,2.0,0.0,7.0,19.2,1958,0.0,0.0,15.0,4.2,0,-1.5181787317984785,0,23.81,0,0,1,2,5,0,0,0.32108864,High
30000,19.24,1103.33,36.0,175000.0,19.21,10.0,0.0,11.0,61.6,7326,1.0,2.0,42.0,5.833333333333333,0,-1.8896796556987816,0,17.14,1,0,4,11,1,1,0,0.64131165,Critical
11700,16.29,413.02,36.0,60000.0,6.74,4.0,0.0,10.0,68.0,11017,0.0,2.0,23.0,5.128205128205129,0,2.2654977181747498,0,19.5,0,0,2,6,5,0,0,0.45498344,High
10000,10.07,323.01,36.0,120000.0,13.63,5.0,0.0,12.0,41.0,8601,1.0,0.0,18.0,12.0,0,-0.6181787317984782,0,8.33,1,0,1,1,1,0,0,0.29753318,Medium
25000,13.99,854.32,36.0,90000.0,18.39,5.0,0.0,10.0,73.9,5544,0.0,0.0,24.0,3.6,0,-0.03450228182524917,0,27.78,0,0,2,9,5,1,0,0.57394004,Critical
16000,10.15,517.41,36.0,74987.0,19.73,10.0,0.0,12.0,61.2,22845,0.0,1.0,19.0,4.6866875,0,-0.5381787317984781,0,21.34,0,0,1,2,5,0,0,0.38210487,High
6950,13.67,236.43,36.0,126803.0,11.16,10.0,1.0,16.0,28.3,31081,0.0,1.0,47.0,18.24503597122302,0,-4.047846728767341,1,5.48,0,0,3,2,1,2,0,0.3138586,High
15000,9.75,482.25,36.0,60000.0,17.48,1.0,0.0,12.0,56.3,8897,1.0,1.0,38.0,4.0,0,-0.9381787317984784,0,25.0,1,0,1,1,5,1,0,0.46413222,High
20000,13.33,677.07,36.0,50000.0,16.39,6.0,0.0,16.0,48.2,10560,1.0,0.0,27.0,2.5,0,-0.6945022818252493,0,40.0,1,0,2,2,1,1,1,0.548005,Critical
20400,13.11,688.44,36.0,75000.0,17.1,5.0,0.0,10.0,36.6,6148,0.0,1.0,17.0,3.676470588235294,0,2.421821268201521,0,27.2,0,0,1,4,1,2,0,0.38821462,High
10850,16.59,384.63,36.0,71000.0,17.34,2.0,0.0,14.0,84.0,8878,1.0,1.0,20.0,6.543778801843318,0,-1.1278467287673415,0,15.28,1,1,3,4,1,0,0,0.53982,Critical
25000,13.35,573.32,60.0,69000.0,9.44,10.0,0.0,5.0,60.5,16885,0.0,0.0,20.0,2.76,0,-0.6745022818252497,0,36.23,0,0,2,2,1,1,0,0.4455938,High
19600,12.49,655.6,36.0,49000.0,27.17,7.0,0.0,13.0,29.9,12216,0.0,0.0,25.0,2.5,0,1.8018212682015218,0,40.0,0,0,1,2,5,1,0,0.45063913,High
13925,8.19,437.59,36.0,55000.0,19.42,10.0,0.0,15.0,31.4,18234,0.0,0.0,41.0,3.949730700179533,0,1.0642229318667988,0,25.32,0,0,0,2,1,0,0,0.1862551,Medium
4800,24.7,140.05,60.0,25000.0,4.03,1.0,4.0,3.0,10.4,2236,0.0,1.0,18.0,5.208333333333333,0,-2.8744091054143155,1,19.2,0,0,6,9,5,2,0,0.6871107,Critical
14025,13.18,473.78,36.0,28060.0,28.88,4.0,1.0,10.0,28.5,4809,0.0,0.0,19.0,2.000713012477718,0,-0.8445022818252497,1,49.98,0,0,2,2,4,1,0,0.5524247,Critical
15000,5.32,451.73,36.0,137600.0,11.03,10.0,1.0,13.0,95.5,17469,0.0,1.0,37.0,9.173333333333334,0,-1.8057770681332004,1,10.9,0,1,0,1,1,1,0,0.15175231,Medium
15000,9.93,483.52,36.0,420000.0,1.05,10.0,0.0,10.0,45.2,11806,0.0,0.0,20.0,28.0,0,-0.7581787317984787,0,3.57,0,0,1,2,4,1,0,0.3199155,High
6000,16.02,211.01,36.0,30000.0,6.92,10.0,1.0,4.0,43.1,2154,0.0,0.0,20.0,5.0,0,1.9954977181747502,1,20.0,0,0,2,2,5,1,0,0.55713195,Critical
13000,9.75,417.95,36.0,55000.0,15.43,4.0,0.0,8.0,60.3,7241,0.0,1.0,25.0,4.230769230769231,0,-0.9381787317984784,0,23.64,0,0,1,2,5,0,1,0.349464,High
15600,10.99,510.66,36.0,90000.0,8.0,7.0,0.0,9.0,72.4,9706,0.0,0.0,21.0,5.769230769230769,0,0.3018212682015218,0,17.33,0,0,1,2,1,1,0,0.27431595,Medium
14000,20.8,526.02,36.0,48000.0,31.91,8.0,0.0,17.0,42.3,11493,0.0,1.0,21.0,3.4285714285714284,1,-0.32967965569877933,0,29.17,0,0,4,2,5,1,0,0.77341944,Critical
4825,15.99,169.61,36.0,87000.0,16.41,3.0,0.0,13.0,33.6,8604,0.0,1.0,14.0,18.031088082901555,0,1.9654977181747508,0,5.55,0,0,2,1,5,1,1,0.5911955,Critical
9600,13.98,328.02,36.0,39744.0,18.0,8.0,0.0,10.0,45.0,7113,3.0,2.0,19.0,4.14,0,-0.04450228182524896,0,24.15,1,0,2,2,5,1,0,0.5935558,Critical
6000,12.84,201.71,36.0,85000.0,12.16,1.0,0.0,9.0,63.8,24364,0.0,4.0,19.0,14.166666666666666,0,-1.1845022818252495,0,7.06,0,0,2,4,3,0,0,0.4332784,High
15500,16.55,549.16,36.0,35245.0,7.73,2.0,0.0,14.0,12.1,5996,0.0,1.0,30.0,2.2738709677419355,0,-1.1678467287673406,0,43.98,0,0,3,6,5,2,0,0.60053414,Critical
12500,8.67,257.49,60.0,120000.0,18.76,7.0,0.0,17.0,26.3,11001,0.0,1.0,36.0,9.6,0,-2.0181787317984785,0,10.42,0,0,1,2,4,0,0,0.41391024,High
15000,12.39,336.64,60.0,65000.0,18.33,10.0,0.0,5.0,64.4,12489,0.0,1.0,9.0,4.333333333333333,0,-1.6345022818252488,0,23.08,0,0,2,1,5,1,0,0.65902406,Critical
2400,13.18,81.08,36.0,59000.0,30.35,8.0,0.0,9.0,90.4,5876,0.0,0.0,23.0,24.583333333333332,1,-0.8445022818252497,0,4.07,0,1,2,9,1,1,0,0.39992166,High
5000,7.99,156.66,36.0,40000.0,3.21,6.0,1.0,12.0,3.7,1533,0.0,0.0,33.0,8.0,0,0.8642229318667995,1,12.5,0,0,0,11,1,2,0,0.34030437,High
9600,9.76,308.69,36.0,156000.0,11.47,5.0,0.0,9.0,68.8,36283,0.0,0.0,33.0,16.25,0,-0.9281787317984787,0,6.15,0,0,1,2,1,2,0,0.20649825,Medium
11000,15.05,381.59,36.0,57600.0,15.4,6.0,0.0,9.0,54.0,12446,1.0,1.0,14.0,5.236363636363636,0,1.0254977181747513,0,19.1,1,0,2,2,1,1,0,0.5219678,Critical
12000,14.65,413.94,36.0,100000.0,14.42,1.0,1.0,7.0,35.0,11492,0.0,1.0,22.0,8.333333333333334,0,0.625497718174751,1,12.0,0,0,2,4,4,1,0,0.44616514,High
4000,18.25,145.12,36.0,12000.0,30.8,4.0,0.0,9.0,57.3,4237,0.0,0.0,13.0,3.0,1,-2.87967965569878,0,33.33,0,0,4,1,4,2,0,0.54831123,Critical
12500,22.91,483.29,36.0,55000.0,19.78,1.0,3.0,10.0,42.3,8766,0.0,0.0,33.0,4.4,0,1.78032034430122,1,22.73,0,0,4,2,4,2,0,0.67687505,Critical
35000,14.31,1201.5,36.0,180000.0,14.0,10.0,0.0,10.0,61.7,36258,0.0,1.0,29.0,5.142857142857143,0,0.2854977181747511,0,19.44,0,0,2,2,1,1,0,0.33345237,High
4000,12.79,134.38,36.0,85000.0,32.58,1.0,0.0,20.0,55.5,30764,0.0,0.0,32.0,21.25,1,-1.2345022818252502,0,4.71,0,0,2,4,4,1,0,0.5613694,Critical
28000,24.08,806.81,60.0,85000.0,29.72,4.0,0.0,14.0,46.4,12195,0.0,2.0,27.0,3.0357142857142856,0,-0.8257602465331288,0,32.94,0,0,5,2,5,1,1,0.8410321,Critical
24000,11.49,527.71,60.0,60000.0,31.62,1.0,0.0,12.0,44.9,24859,0.0,0.0,23.0,2.5,1,0.8018212682015218,0,40.0,0,0,1,1,4,0,0,0.613868,Critical
24800,18.99,643.19,60.0,66353.0,20.66,5.0,0.0,14.0,80.3,40951,0.0,0.0,19.0,2.675524193548387,0,-2.1396796556987816,0,37.38,0,1,4,1,4,2,0,0.6832768,Critical
2400,17.57,86.25,36.0,90000.0,21.99,1.0,0.0,11.0,84.5,50798,0.0,1.0,21.0,37.5,0,-0.14784672876734106,0,2.67,0,1,3,8,5,0,0,0.48509622,High
22150,28.34,694.21,60.0,86000.0,44.75,5.0,0.0,16.0,64.8,32995,0.0,1.0,32.0,3.8826185101580135,1,0.7655908945856851,0,25.76,0,0,6,2,1,2,0,0.81235677,Critical
12000,25.49,355.68,60.0,52000.0,28.06,1.0,0.0,5.0,98.0,12346,0.0,0.0,12.0,4.333333333333333,0,4.360320344301218,0,23.08,0,1,4,2,1,1,1,0.74706787,Critical
11000,12.49,367.94,36.0,75000.0,24.82,2.0,1.0,15.0,53.0,37596,0.0,0.0,34.0,6.818181818181818,0,1.8018212682015218,1,14.67,0,0,1,2,1,0,0,0.29129523,Medium
8025,11.99,266.51,36.0,35000.0,34.88,5.0,0.0,22.0,23.2,8019,1.0,0.0,38.0,4.361370716510903,1,1.3018212682015218,0,22.93,1,0,1,2,5,0,1,0.51139003,Critical
22000,9.75,707.3,36.0,175000.0,16.78,3.0,0.0,10.0,75.8,24850,0.0,1.0,28.0,7.954545454545454,0,-0.9381787317984784,0,12.57,0,0,1,1,5,1,1,0.3416411,High
24000,6.03,730.46,36.0,130000.0,25.73,1.0,0.0,11.0,70.0,52134,0.0,1.0,23.0,5.416666666666667,0,-1.0957770681332004,0,18.46,0,0,0,2,1,2,0,0.14852831,Low
12000,6.17,365.99,36.0,42996.0,13.87,4.0,0.0,15.0,18.7,9835,0.0,1.0,26.0,3.583,0,-0.9557770681332007,0,27.91,0,0,0,2,1,0,0,0.13367982,Low
10000,12.29,223.92,60.0,49870.35,32.8,4.0,0.0,15.0,31.2,5621,0.0,2.0,17.0,4.987035,1,-1.7345022818252502,0,20.05,0,0,2,2,5,1,0,0.745998,Critical
20000,11.53,659.81,36.0,67000.0,28.21,10.0,0.0,12.0,52.2,22431,0.0,1.0,26.0,3.35,0,0.8418212682015209,0,29.85,0,0,1,2,5,2,0,0.47704005,High
12500,16.02,439.59,36.0,60000.0,32.72,3.0,1.0,12.0,87.1,15336,0.0,0.0,22.0,4.8,1,1.9954977181747502,1,20.83,0,1,2,2,5,1,1,0.6480375,Critical
3200,11.49,105.51,36.0,26460.0,26.26,6.0,1.0,8.0,45.5,4730,0.0,1.0,13.0,8.26875,0,0.8018212682015218,1,12.09,0,0,1,2,1,2,0,0.55661947,Critical
8400,11.44,276.76,36.0,110000.0,22.04,5.0,1.0,21.0,32.7,18877,0.0,2.0,59.0,13.095238095238095,0,0.7518212682015211,1,7.64,0,0,1,4,1,1,0,0.43314284,High
5000,12.29,166.77,36.0,35000.0,17.7,1.0,0.0,6.0,65.7,4470,0.0,0.0,7.0,7.0,0,-1.7345022818252502,0,14.29,0,0,2,1,5,2,0,0.43754968,High
4000,8.19,125.7,36.0,75000.0,10.9,2.0,1.0,15.0,30.0,5037,0.0,0.0,29.0,18.75,0,1.0642229318667988,1,5.33,0,0,0,2,5,0,0,0.2141931,Medium
2000,12.29,66.71,36.0,16116.0,9.75,6.0,0.0,5.0,54.3,3966,0.0,0.0,15.0,8.058,0,-1.7345022818252502,0,12.41,0,0,2,2,1,2,1,0.40718898,High
12000,7.12,371.19,36.0,70000.0,21.76,10.0,0.0,12.0,48.5,12271,1.0,0.0,20.0,5.833333333333333,0,-0.005777068133200558,0,17.14,1,0,0,2,1,0,0,0.22726747,Medium
3600,12.69,120.77,36.0,65000.0,14.84,10.0,0.0,15.0,38.5,8860,0.0,0.0,19.0,18.055555555555557,0,-1.3345022818252499,0,5.54,0,0,2,9,5,0,0,0.44226974,High
8000,15.61,279.72,36.0,68000.0,30.29,3.0,1.0,8.0,78.6,6522,0.0,1.0,39.0,8.5,1,1.58549771817475,1,11.76,0,0,2,2,5,2,0,0.51644474,Critical
1450,14.65,50.02,36.0,24000.0,22.5,2.0,0.0,10.0,3.8,84,0.0,1.0,13.0,16.551724137931036,0,0.625497718174751,0,6.04,0,0,2,8,5,0,0,0.41242725,High
20000,16.29,489.45,60.0,62400.0,21.65,10.0,0.0,8.0,78.0,14109,0.0,1.0,34.0,3.12,0,-1.4278467287673422,0,32.05,0,0,3,2,1,1,0,0.6034843,Critical
12000,12.59,270.53,60.0,62000.0,3.06,10.0,0.0,8.0,35.4,8542,0.0,0.0,11.0,5.166666666666667,0,-1.4345022818252495,0,19.35,0,0,2,2,1,0,0,0.47294417,High
13600,8.39,428.63,36.0,70000.0,30.77,10.0,0.0,11.0,39.1,15067,0.0,0.0,19.0,5.147058823529412,1,1.2642229318668,0,19.43,0,0,0,1,1,0,0,0.2303112,Medium
34025,14.99,1179.33,36.0,74000.0,36.13,1.0,0.0,12.0,41.8,49319,0.0,0.0,39.0,2.174871418074945,1,0.9654977181747508,0,45.98,0,0,2,2,5,2,0,0.56431997,Critical
12000,6.62,368.45,36.0,60000.0,14.48,10.0,0.0,9.0,61.7,8515,0.0,0.0,22.0,5.0,0,-0.5057770681332006,0,20.0,0,0,0,9,5,0,0,0.18095966,Medium
4300,18.99,157.6,36.0,11214.0,20.13,6.0,0.0,7.0,52.5,5775,0.0,0.0,11.0,2.6079069767441863,0,1.272153271232657,0,38.34,0,0,3,2,4,2,1,0.72121817,Critical
16000,9.71,337.68,60.0,37000.0,25.65,8.0,0.0,13.0,37.7,28367,0.0,1.0,30.0,2.3125,0,-0.9781787317984776,0,43.24,0,0,1,2,1,2,0,0.49107453,High
30000,13.59,1019.37,36.0,98000.0,15.27,10.0,2.0,13.0,37.1,23638,0.0,0.0,27.0,3.2666666666666666,0,-0.4345022818252495,1,30.61,0,0,2,2,1,1,0,0.43380365,High
16000,12.49,535.19,36.0,79800.0,9.55,10.0,0.0,9.0,78.7,11180,1.0,0.0,14.0,4.9875,0,1.8018212682015218,0,20.05,1,0,1,2,1,0,0,0.3044418,High
14400,13.98,334.92,60.0,38000.0,15.35,3.0,0.0,16.0,27.4,7847,1.0,1.0,38.0,2.638888888888889,0,-0.04450228182524896,0,37.89,1,0,2,2,1,1,0,0.6598816,Critical
7750,12.98,261.06,36.0,23000.0,15.6,2.0,1.0,5.0,15.7,1175,0.0,0.0,6.0,2.967741935483871,0,-1.044502281825249,1,33.7,0,0,2,0,5,1,0,0.5250093,Critical
32000,24.08,922.07,60.0,120000.0,11.95,10.0,1.0,15.0,62.7,8465,0.0,0.0,40.0,3.75,0,-0.8257602465331288,1,26.67,0,0,5,4,1,2,0,0.7168446,Critical
25000,7.49,777.55,36.0,88000.0,15.46,1.0,0.0,11.0,59.7,23242,0.0,0.0,20.0,3.52,0,0.36422293186679955,0,28.41,0,0,0,1,1,0,0,0.17490622,Medium
29000,5.32,873.33,36.0,105000.0,18.56,10.0,0.0,12.0,34.3,220523,0.0,0.0,18.0,3.6206896551724137,0,-1.8057770681332004,0,27.62,0,0,0,2,1,0,0,0.07860438,Low
15000,18.25,382.95,60.0,65000.0,18.52,2.0,0.0,23.0,25.6,6103,0.0,1.0,31.0,4.333333333333333,0,-2.87967965569878,0,23.08,0,0,4,2,5,2,1,0.75117356,Critical
10800,10.78,352.46,36.0,58000.0,11.94,4.0,0.0,7.0,55.3,6360,0.0,0.0,10.0,5.37037037037037,0,0.09182126820152092,0,18.62,0,0,1,2,5,0,1,0.3775259,High
5000,10.75,163.11,36.0,28000.0,6.22,1.0,0.0,9.0,94.0,4698,1.0,0.0,17.0,5.6,0,0.06182126820152156,0,17.86,1,1,1,2,5,1,0,0.44694668,High
10000,13.99,232.64,60.0,52000.0,20.19,10.0,0.0,11.0,71.0,12367,0.0,0.0,14.0,5.2,0,-0.03450228182524917,0,19.23,0,0,2,1,1,2,0,0.6323506,Critical
3000,14.74,103.62,36.0,25000.0,14.16,7.0,0.0,9.0,44.8,7162,0.0,8.0,10.0,8.333333333333334,0,-2.977846728767341,0,12.0,0,0,3,4,5,0,0,0.6230128,Critical
7000,12.59,234.48,36.0,68000.0,17.52,6.0,0.0,28.0,43.0,11874,0.0,5.0,43.0,9.714285714285714,0,-1.4345022818252495,0,10.29,0,0,2,1,5,1,0,0.5881752,Critical
20000,6.24,610.62,36.0,120000.0,10.13,4.0,0.0,3.0,103.7,43444,0.0,0.0,9.0,6.0,0,-0.8857770681332005,0,16.67,0,1,0,1,5,2,1,0.13371292,Low
14400,9.49,461.21,36.0,80000.0,19.21,2.0,0.0,11.0,22.9,6901,0.0,0.0,15.0,5.555555555555555,0,-1.1981787317984782,0,18.0,0,0,1,2,1,1,0,0.30686843,High
5000,11.55,165.0,36.0,26390.0,11.1,7.0,2.0,13.0,8.6,1527,1.0,0.0,24.0,5.278,0,0.8618212682015223,1,18.95,1,0,1,4,5,0,0,0.37129018,High
8000,7.9,250.33,36.0,50000.0,18.17,6.0,0.0,6.0,90.1,9998,0.0,0.0,34.0,6.25,0,0.7742229318667997,0,16.0,0,1,0,1,1,2,0,0.24021412,Medium
7000,14.49,240.92,36.0,40000.0,33.24,2.0,1.0,9.0,97.6,4880,0.0,1.0,17.0,5.714285714285714,1,0.46549771817475083,1,17.5,0,1,2,6,5,2,0,0.60301644,Critical
30000,7.89,938.57,36.0,145278.0,13.22,10.0,0.0,7.0,46.8,8054,0.0,0.0,18.0,4.8426,0,0.764222931866799,0,20.65,0,0,0,2,1,0,0,0.16954616,Medium
13000,6.24,396.91,36.0,120000.0,19.37,3.0,1.0,12.0,50.2,13343,0.0,0.0,17.0,9.23076923076923,0,-0.8857770681332005,1,10.83,0,0,0,2,5,0,0,0.15848275,Medium
18000,11.53,593.83,36.0,100000.0,10.61,10.0,2.0,9.0,83.3,9327,1.0,1.0,45.0,5.555555555555555,0,0.8418212682015209,1,18.0,1,1,1,2,1,1,0,0.31778902,High
7000,11.99,232.47,36.0,61000.0,26.17,2.0,0.0,13.0,92.3,13931,0.0,0.0,54.0,8.714285714285714,0,-2.034502281825249,0,11.48,0,1,2,2,1,1,0,0.47474235,High
